,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
CCT3,149,3.28364423438892,3.50549956274416,3.11784354203384,3.67170669376867,3.1549146876173,3.4652203645233,3.50258745842534,3.52955369793686,3.80686279391184
NOMO2,70,-2.98365227875384,-2.9553084768755,-2.9994011427323,-3.01336288561733,-2.95397041193023,-2.96570709329531,-3.16798963932972,-3.10445865846526,-2.8422793561782
YAP1,154,-1.92591111130917,-1.55907908613956,-1.41891608532399,-1.87945505208025,-1.67226216529565,-1.92141034477622,-1.79911919979769,-1.98954652318254,-2.21371449381767
EPG5,79,2.63935174599297,2.35478462729916,2.39026804331933,2.57339877538871,3.43252078088299,2.82436015919779,2.77744381248595,2.49972051815778,2.75774403116284
CCT8,137,-1.02392026583084,-1.08817559050472,-0.976827013569467,-1.08182976439596,-1.33417459730533,-1.14124085685321,-1.00868407234093,-1.0751182178027,-0.872705657364603
MPRIP,97,2.70754341019474,2.90137561763039,2.93383102675456,3.04630009051752,2.51546626222862,2.80693628828755,2.88802397810435,3.00871142974762,2.83716452913284
KPNB1,129,3.66591797617906,3.32996899288222,3.43041262431315,3.36493506190032,3.82935350771386,3.6374483564219,3.47915979241044,3.19437291938075,3.54626230249981
PDCD6IP,127,3.49785538504573,3.52248080418297,3.57816811310425,3.59699031641849,3.08427122865524,3.3724460939072,3.60409718499504,3.56798725655086,3.71545635670549
TJP2,112,0.161625716199341,0.43384638810017,0.518819655918653,0.333450428977311,-0.199918494739055,0.0966846623922724,0.319830429455278,0.540614128197037,0.272626685368531
LMNB2,146,3.42442376374157,3.53188833115878,3.67906923568537,3.42902238507967,2.97080048395094,3.29066184870687,3.44024878418612,3.69146882327177,3.32438832278254
DNAJC13,73,2.3882817856224,2.10269154366765,2.14732049502285,2.2658219043606,3.14075962515309,2.53577106283937,2.40706239439717,2.23713900670563,2.44132395124601
MIA3,79,3.03017741795029,3.01155808642444,3.17656499825851,2.98033524076571,2.80179537327786,2.97812602087229,2.9134224490361,2.98774877963183,2.89183763115271
TRRAP,81,1.88467453003036,1.64417570702919,1.66971448784737,1.73035594055795,2.61451737513273,2.04519632206008,1.880958357421,1.75000855844571,1.88453566243895
SMC3,98,3.01440995366351,3.16358804966237,2.82276020726142,3.26576892000802,3.25479964790103,3.20076636270623,3.23645394362611,3.21824303813303,3.48235794858736
XRCC5,124,3.68819965670703,3.50201074686897,3.34005852538306,3.6455491876388,4.1073632947409,3.78083341142961,3.70869722340729,3.56029308479184,3.85544526030043
FAM21C; WASHC2C,74,-0.0600434838008219,0.102027570091217,0.256871774223436,0.075503190845712,-0.476202328410931,-0.164331786216476,-0.0428961202032614,0.0624320374528367,-0.126502752566379
DDX3X,150,1.35502277246778,1.78240878580903,1.45802606675474,1.65823923519581,1.04286658224397,1.41269639174771,1.63541048395673,1.80435424927429,1.67459645451824
ATP2A2,112,3.37037239145184,3.35016199649796,3.2541497428027,3.41237544458456,3.85260656724474,3.53444054785002,3.47523158395856,3.43716881323095,3.49900581486731
TARS,121,3.54705439344321,3.33002569835788,3.08398459237258,3.6753891085504,4.02293911489477,3.69676106718515,3.65884298998524,3.41825910256181,3.90560269551724
PARP1,92,3.29865835354003,3.34271685370313,2.85301956180367,3.45363343296962,3.9511237983354,3.41908386649417,3.48924828967803,3.3748895038433,3.69148556499271
LAMC1,68,2.32305316173596,2.41850485738951,2.62716597549285,2.36859088330503,2.00100342207605,2.21229501888954,2.34237936572326,2.59384065206761,2.15998725079374
PCBP1,220,3.1017812203728,3.22309304684009,3.38676765956208,3.22724751423715,2.80590610973204,3.04357603044248,3.2135364256156,3.29166345718652,3.19328922594457
LMO7,79,2.28344026704144,2.54311459293179,2.5364163762574,2.48394816049014,1.91453852008769,2.23298130508178,2.37382010369361,2.57609075025362,2.32725607142475
C22orf28; RTCB,107,3.15391075107133,3.2763144468032,3.43315462104571,3.24570760107758,2.75866689448079,3.0124778327117,3.26853720228494,3.39621594240392,3.15393934156202
ANKRD17,69,1.7719785058574,1.90957981906657,1.89880977976698,1.9972964612716,1.55381568172474,1.85892923550606,2.04315081415804,2.01785262607881,2.03934273198097
EFTUD2,98,3.1872663727723,2.96436597560102,3.07504242942865,2.98200037312471,3.15270433434848,3.19202806639434,3.01877395839392,3.01697878589031,3.04349200325965
HSPA4L,110,3.0757649795455,3.27511329995497,3.33296682785043,3.34886852943601,2.7415402375611,3.09557839332407,3.30864087563553,3.38432508385291,3.27798446019219
SQSTM1,151,0.64599523658654,0.603245967966673,0.815120684480894,0.269103139681425,0.224827969481471,0.278071213649046,0.417825870959769,0.521194401526094,0.251815687098299
CIT,82,1.25288432490288,1.2418283486836,0.98524993240771,1.4464053699686,1.50333855545477,1.39849094526797,1.34408558146332,1.36537996898362,1.62504188917191
ACLY,101,3.18297180392742,3.04949324406116,3.08941348595907,3.14501709696214,3.86053993588241,3.31737610220861,3.34963923867133,3.12912267373064,3.25161040118713
MATR3,150,3.31434997688804,3.51858511774869,3.57659253222428,3.34836824679968,2.98268339909066,3.21843931452559,3.40649309959993,3.62326381406924,3.30780464211946
DDB1,102,3.40487815840139,3.14698508060949,3.09772163600329,3.44925428552814,3.6225337982491,3.5850139868248,3.0569876765825,2.97094950318617,3.18452323343483
NCAPD2,89,3.05277233832346,2.74669535963702,2.6686598035586,2.98688141776402,3.79614920525787,3.21641624785015,3.10141415042245,2.78304888864116,3.15302155959076
FAT1,74,2.37685561164137,2.40751957211935,2.37399842919382,2.6058914118075,2.30746308201081,2.59227888712565,2.36369619598657,2.5256714309174,2.41930220607952
DDX1,109,3.32739064065056,3.4342684632446,3.42465637741935,3.54776001711036,2.85060421433359,3.28119481378055,3.50733387976946,3.62087599195443,3.55059769025685
CSDE1,108,-0.772336625659001,-0.632496106728526,-0.750969525352316,-0.560455068660669,-1.14384054183324,-0.79899880453654,-0.703262016205146,-0.495735421038255,-0.713538497546583
DYNC1I2,107,2.5257239960402,2.63891199170675,2.80908236775891,2.64580164267879,2.31965807176963,2.45995974603134,2.642853341349,2.76835219596266,2.52569664606391
CEP250,68,2.25840654298214,2.23704633010769,2.31616643466393,2.15147808594224,2.00773278404844,2.2622330744356,2.28846024077228,2.21000058399008,2.24338706502772
HEATR1,87,2.89386336947834,2.53897997929124,2.53703571817508,2.65962714037043,3.73628552539572,3.02965403211258,2.86365800683988,2.63519309240785,2.85846172475185
CNOT1,84,2.79398939223226,2.55362298913766,2.52463971624725,2.67066656752605,3.55612994475925,2.98334943048506,2.8594886821985,2.61745084737075,2.87885501606526
AP2B1,98,2.34269835749309,2.13223241046808,2.1767637266208,2.30082900740811,2.49672063599652,2.40318333709981,2.32942735803673,2.28823344164086,2.3995573395661
AHCTF1,66,2.25318524081504,1.96019542454294,1.90134541360502,2.26000320768936,3.10137634593352,2.41786251082668,2.22227850037594,2.07374894792218,2.3568598118522
PFAS,91,2.4692983442204,2.54764707302258,2.69381737452677,2.58625297217288,2.20865571070291,2.42546232668484,2.59945239159998,2.61852394115717,2.54726620404439
GIGYF2,110,2.64509591617918,2.80787640665005,3.00302167022113,2.7510640347854,2.48869593398369,2.57206906438644,2.78397545609859,2.93089332080896,2.65978422314651
COPB2,101,3.10172980755639,2.89461287661609,2.74487433216475,3.05467804116835,3.50263916566116,3.20278914344405,3.07170966868571,2.96908117065393,3.18507978483094
PGK1,143,3.59786957575548,3.81319230224058,3.89682470501553,3.83843959547992,3.40805136940664,3.54447775819026,3.85438604993995,3.87208828138323,3.7405936837457
KIAA1671,60,2.02518470974556,2.2870683189151,2.37182447623532,2.12804919993154,1.79100301195043,1.97207138351645,2.14123737107957,2.36672880192173,1.97532050061807
VDAC1,169,3.53107907564955,3.78177873728265,3.70443351073276,3.62101434930795,2.97149165667594,3.30316438770247,3.521420639393,3.77885112203726,3.45888868421456
POLR1A,71,2.28685857493795,2.00937855319751,1.91392537261208,2.35510746862515,3.2255899969424,2.65847979493031,2.4025448260126,2.24932654968225,2.47733725611667
TOP2A,92,2.72094390567005,2.54589047346198,2.29278908859021,2.77557827353489,3.51111519226488,3.01336953327925,2.64383796680376,2.59926625757305,2.76142968533826
HADHA,100,3.21625159972702,3.52453372884316,3.26963548180684,3.48444000387511,2.98471357714373,3.25352611959424,3.46491012688968,3.6169637174008,3.52671495565211
TUBA4A,217,0.599345143287717,1.0315293213602,0.729422769296201,0.758041834517726,0.220871843492414,0.511650039540431,0.661789353678806,0.608117113590604,0.699210263790922
NUP205,80,2.81668784150866,2.55304011344321,2.47966516694681,2.73486441415148,3.68240015279602,3.0639459842983,2.85884496885086,2.67489658248456,2.85247025306926
SYNCRIP,155,-0.185302504524477,0.259323328432199,-0.445913351559069,0.554975898156854,-0.178065128497677,-0.0328117263008174,0.292372510196966,0.185751250151224,0.687473742426665
DHX15,103,3.0570344044021,2.78735669608872,2.62962644180459,2.99989807246705,3.73930237126164,3.15621287077595,3.07670083216447,2.87413637002139,3.23352771581171
LARS,91,3.42947134972808,3.17439148022159,2.97611382985415,3.41212652248518,4.07265667491197,3.52360897163335,3.50946618590073,3.29514747812548,3.67411897211803
SEC16A,90,2.68926926100101,2.70059784166572,2.84533900173714,2.73319454824711,2.36248373575464,2.62851358938136,2.80655725935876,2.81022762098656,2.86452317830236
PFKP,92,2.51613092155863,2.3145420010508,2.24084222449811,2.51879686551384,3.09266090075774,2.69164517830286,2.63932871390183,2.39404753072342,2.68740232011219
SMC2,98,3.30627454756237,3.35736862590152,2.97056147583565,3.27169110469642,3.72548313058821,3.34369583019109,3.47758570152278,3.28159977384182,3.63422312917865
GTF2I,105,3.14606705908993,3.27913673611987,2.86955459886639,3.4599179969693,3.24368476595368,3.53433405362307,3.31538561599415,3.4358166457006,3.60837073599326
EIF3D,83,2.59830693830865,2.71607584687361,2.10892893127471,2.85562953761902,2.98617100500197,2.81458605136374,2.78884661331284,2.65334043911811,3.09555330565253
EDC4,87,2.56180862663522,2.38873973681001,2.40694363265659,2.20924261465838,2.59617687587858,2.42132193628947,2.49916598201698,2.36729635452107,2.52671495565211
TPP2,88,2.83438564144785,2.77135971787947,2.60903900070562,2.89174347007091,2.79515903075121,2.82856403024159,2.83474354066151,2.79056188347701,3.08629276784858
LIMCH1,95,2.80962302698592,2.98601895370366,3.05120634900355,3.16117260873393,2.7334585657617,2.98992663524372,2.82233076998446,2.94138140545775,2.80071871518124
GDI2,132,2.72583918771881,3.16246757899437,2.65594308296471,3.20034371467057,2.89218901052579,2.98379144459456,3.12873609717736,2.94885808544682,3.38359980974584
SF3A1,119,3.23904402287135,3.54694468983398,3.65787103907483,3.31721146684365,2.88976698447151,3.18790417838582,3.28640671487564,3.57090565428389,3.12688622336154
ZNF638,71,2.5405735915148,3.06892248403243,2.30255953727909,3.27766265079156,2.56155516959977,2.83178835114951,3.03956685498202,3.07853693712202,3.25732333638326
AKAP9,63,1.94437835340139,1.99144991751772,1.91115698576489,2.04946753194112,1.90226633415609,2.01998907308328,2.0546038939828,2.05836658088516,2.16571514355606
CCT4,111,3.15119328466984,3.19024653592251,2.86095628951335,2.93687234797305,3.2788454694672,3.0690765539992,3.18753809101337,3.01464092272941,3.3452269294809
DDX21,94,3.15335278523748,3.01475067224697,2.70728863377978,3.15998715670266,3.98077115184504,3.28045423228485,3.13603734566669,3.02684646103018,3.35705065566686
U2AF2,154,3.16593502825174,3.33902490669711,3.48431829965634,3.27508538519395,3.01752046590357,3.08938205832558,3.25397064202364,3.50537150478312,3.08339170563604
EIF3A,110,3.48392861649224,3.22496048709691,2.98972097346944,3.39717009704881,3.97526805469262,3.55215954031327,3.44192701975126,3.30463599329584,3.65919256484093
PPME1,140,3.71494840761101,3.91083145730944,3.90763314044577,3.89931129706417,3.58123578460931,3.73310196739977,3.91013748841983,3.85179234581537,3.92005851791128
CCT7,107,3.14773632615247,3.25294906042922,3.02330560265259,3.0615189221536,3.12548705753388,3.09260409850096,3.31865485740338,3.22398616992513,3.43117639449319
KIF4A,79,2.28425596346774,2.65864298538894,2.03198749212534,2.86085837989824,2.42711888741924,2.61251218347553,2.73604824333983,2.68346763902855,3.00498128194548
PA2G4,109,0.781253419979246,0.977587857540815,0.962315642511401,0.984320606531311,0.456198047826881,0.685903989541252,0.833992831616229,0.937994665189942,0.768502812339811
PDCD11,70,2.59476778934564,2.37180699053794,2.24494215878314,2.57517859179993,3.53082263183144,2.89925109898875,2.67321141028419,2.52327550811784,2.6910581683868
CCT6A,114,3.5269689122845,3.70284169938353,3.58123405413251,3.77504976063673,3.1209716485173,3.53016573475222,3.59651706229216,3.64730691535923,3.73381438113715
RAD50,76,2.54806409930401,2.57544649321561,2.24438606081919,2.7610821619578,2.67256318319407,2.67401430583463,2.64695152147686,2.67221961278708,2.91900956703951
G3BP1,149,3.03058257073624,3.36606667061293,3.42287028326728,3.12507321036786,2.72812126463475,2.9011518832438,3.14376592603261,3.30335139073789,2.98389480300592
TFRC,118,3.47304934050529,3.4445604432276,3.2155435837458,3.55234584783781,3.75847408525352,3.57168860227068,3.57206997503934,3.49915959472891,3.70214721067165
NUP93,90,3.06545504598438,2.81845634751303,2.73898273946967,3.07841417684138,3.50281625842345,3.26182577265834,3.06617080766347,2.92563660281666,3.17106287132734
PLIN3,104,2.50147450123389,2.56156544503796,2.83991140583135,2.37738609187784,2.07151692384062,2.21931178432984,2.41586319441181,2.34078648840611,2.19836048022244
CRYBG3,66,2.02548286283671,2.09718461042893,2.10959527748149,2.14086312932607,1.96921209225506,2.04125459804169,2.06416996605522,2.12772763316312,2.1081068889101
HNRNPH1,214,2.9386906408378,2.96932565039696,3.19826264014822,2.84675912240128,2.5892553073194,2.66598445756448,2.84030576834176,3.06384786831365,2.72104066826806
GLG1,82,2.50474437523556,2.57689991694049,2.35288413608403,2.81437789521991,2.75704946496531,2.74088314271505,2.68337372053253,2.7117686675963,2.84102226267255
KIAA0368,65,2.71438531282764,2.38278228151361,2.41933623783403,2.67680047066992,3.52053035350384,2.97407497235294,2.81034631693891,2.51324588322943,2.85868374126879
PCM1,67,2.26805994160135,1.96639566820136,2.15578665976177,2.07048882341136,1.94123289865749,2.23405268098072,1.94259601196174,1.92924464520295,1.90199869362075
TCP1,87,3.13563409478247,3.07640519016076,2.96486492706802,2.90098386842666,3.17851996408411,3.06212503634297,3.21578209501512,3.00872658705278,3.3441513432692
SUPT16H,82,3.12004488181857,2.76254652524929,2.59380023474117,2.94479689338536,3.56507023290874,3.16683127924115,2.93460173939249,2.81728925085009,3.02754239905641
EPHA2,73,2.39507332604478,2.28828290536327,2.1602692084032,2.42779163464367,2.74396942156977,2.54475092495965,2.50515828458813,2.49695694051451,2.67756590815153
TOMM70A; TOMM70,102,2.82258006897073,3.09216486395798,3.12068352095721,2.87226214887663,2.65503006393337,2.68414517060108,2.9762958940283,2.98747192688483,2.93204434670252
FUBP3,126,2.69885168443201,2.8401668621583,3.02458693137307,2.74645410325857,2.41832091190821,2.58439692306822,2.7407598688702,2.93448825690391,2.63210956156216
MCM2,86,2.59670262698394,2.49472444375955,2.43948457078218,2.6738326179421,2.83951327483679,2.81460066722414,2.68076433839145,2.6495542180025,2.68650924271625
PDS5A,80,2.51425870762746,2.30997240090499,2.15018405813687,2.55793872115916,3.29034020551166,2.71325567802529,2.55646853889681,2.37702817069616,2.63857029887625
GRIPAP1,70,2.26484931372484,2.25526806431679,2.53014607359144,2.15230374127241,1.93150396974577,2.04952478357261,2.205383427495,2.24065380567037,2.10909367534115
VARS; VARS2,85,2.43714220790836,2.17856686410664,2.10210898157156,2.38269231931381,3.17700040938974,2.65000240892002,2.55257080201579,2.309504616832,2.68334329875922
EPS15L1,67,-0.525093697989409,-0.533266920559475,-0.137263948028327,-0.814917143751233,-0.987408603648735,-0.77557445902521,-0.651881412224025,-0.657769324105455,-0.738460730056838
ZNF318,66,2.23700914224482,2.48961626174803,2.49076921212712,2.45273073940734,2.08643526275334,2.2755249810063,2.44331009593677,2.61643663648373,2.29351718004679
RRM1,92,2.8196604070057,2.61153653492991,2.34448794122231,2.86220468781165,3.4179453372202,3.07190406067951,2.98645118886524,2.76129822836459,3.27954883274571
NUP210,79,2.72838884088874,2.69620521675426,2.61804315072482,2.74358061666736,2.91043268060191,2.86052995578398,2.72308038089908,2.77563909125672,2.85996759514973
HSPA1L,187,0.0597629440501954,0.339565782124925,0.352766879076656,0.325257193814107,-0.328996172250948,0.0553254175071789,0.180418113547999,0.290105370073837,0.132445140995614
NONO,172,3.28283952900589,3.64073270440809,3.57948145417482,3.46558493082532,2.95579493038239,3.21819625429543,3.45162247508959,3.70797422171142,3.34401542268678
DDX5,158,2.835189871032,3.32726723095284,2.8773196117414,3.24530996458503,2.43231625010311,2.83240925331606,3.19825190063638,3.35284908588717,3.22282458029293
RSF1,79,3.11023934159139,2.95351208670399,3.3025109706823,2.86312954625289,2.49112588719375,2.94798197043278,2.8700297380964,3.00438509468572,2.79391825918212
