,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
PLEKHA6,6,-0.595489874949187,-0.687611312422106,-0.622319456494902,-0.698980674384602,-0.59018787146837,-0.679594088839753,-0.506048204663463,-0.557142855419466,-0.483117514244702
DCP2,7,-1.01082928801817,-0.926687735348683,-0.914044629769931,-1.10960143490384,-1.03741535051854,-0.997871329714158,-0.999854376194025,-1.04141675628363,-0.997082254490385
LSM7,21,0.681925229565827,0.735546443046124,0.634804451208469,0.585497659453845,0.21540755518912,0.521403897035292,0.409420067954361,0.500558507721649,0.132751028062168
LPHN1; ADGRL1,5,-1.83107430249796,-1.88459299013213,-1.93454196113497,-1.77487829100098,-1.87503311129349,-1.8501284651764,-1.81275308215423,-1.85028508315022,-1.7844265175794
RHPN2,9,-0.741167330144823,-0.97832482713881,-0.765010225346151,-1.23662217179156,-0.660640867800868,-1.01560334195333,-0.613345259137823,-0.794834413138796,-0.299999912333885
NADK,6,-0.824159990449736,-0.876835156198176,-0.870514204420712,-0.988224011647312,-1.07493574337418,-1.01991633482441,-0.96988120777715,-1.0220514314167,-1.10438744977004
STX16,6,-1.20649698395473,-1.33002620594114,-1.14909149802515,-1.19324996102864,-1.00536685998784,-1.27949931546927,-1.15853857724338,-1.2087390540627,-1.01596129189047
BLOC1S4,5,-2.51192123776731,-2.46541278867897,-2.52009440054392,-2.54451515855595,-2.91169158187234,-2.54563963217089,-2.69869328260586,-2.57746965652384,-2.96004954724949
C2orf29; CNOT11,6,-1.06372173068165,-1.30274534137495,-1.00587530675408,-1.24282732131826,-0.904284990403982,-1.16863216956237,-1.03881659383786,-1.25164764553199,-0.890130842438724
MED26,6,-0.308207922868716,-0.181522870624255,-0.240194752614849,-0.195254168400131,-0.604691728512362,-0.363918203264729,-0.304846008098107,-0.144149259619708,-0.662838026097607
SLC25A20,6,-0.652290774875539,-0.851779748147884,-0.76868588348955,-0.605397400702971,-0.296981737757131,-0.626482752380189,-0.575527862670045,-0.692581372516948,-0.309725630642555
APAF1,5,-1.33215361849375,-1.69714307459476,-1.46965146095518,-1.71902505626746,-1.33310799371389,-1.61106270716894,-1.39235382183994,-1.58626958578532,-1.11590056268845
ARMC9,6,-1.38753037553012,-1.59009776335608,-1.5650418065979,-1.61520259473251,-1.05663991778344,-1.56982695194483,-1.14366196663496,-1.44707301926817,-0.992527170766662
MUS81,7,-1.37581695496633,-1.36505000027617,-1.20847004510408,-1.26932512349534,-0.911161276760362,-1.12483932432876,-1.23120524584584,-1.30795121711985,-0.976446808780887
FBXW9,4,-1.56236417735606,-1.55171263507319,-1.4946524787065,-1.74521250879308,-1.68717910866152,-1.7342293454166,-2.11562284122591,-2.10744292264735,-2.17718145212524
SETD5,5,-1.98035499402425,-2.12928300156431,-2.04736743567254,-1.82261701247868,-1.78192370690201,-1.70615656172322,-1.95795099769417,-2.08371155476165,-1.81895722801489
SLCO4A1,4,-2.43050406135327,-2.3549561407236,-2.35312271649096,-2.27637988102929,-2.12386582489999,-2.40684452817275,-2.2983845614336,-2.36233679590169,-2.45360202220364
NIPSNAP3A,6,-0.926389064761996,-1.1121805738736,-0.895555693781706,-0.856576638614008,-1.04089172579314,-1.0076275463763,-0.969310859858716,-0.741436365793327,-1.08217086175635
PLD2,6,-0.722256258556605,-1.05328688482003,-0.85647736435517,-0.648223863204814,-0.222721390677945,-0.726152655093919,-0.522688470351291,-0.659702471664717,-0.142286133810334
MAPK12,7,-1.03396160282148,-1.13235845581123,-1.02458756701625,-1.18062089822386,-0.948761563142781,-1.14825478219102,-0.940518103346418,-1.01213596255162,-0.808244096799594
MTRF1,7,-1.15754127698648,-0.949289164285815,-1.06018008685693,-0.968665645361629,-1.36543261048167,-1.04921380605139,-1.18478204832448,-0.960374534861876,-1.38367650882866
STAMBPL1,6,-1.56590888439947,-1.49677695958831,-1.4433968201843,-1.71231260461948,-1.8362596237479,-1.64206939485398,-1.61959650091242,-1.47222649649651,-1.74643594312123
NAPB,6,-5.18862630711604,-5.75664408634342,-4.95234591033728,-5.65602347377294,-5.39034518044715,-5.58161892927646,-5.63037633966566,-5.10885111704015,-5.44943438798841
ALDH3B1,5,-1.1763827113613,-1.32720430765096,-1.34761473855101,-1.22975871907084,-1.21386544241866,-1.34524227850431,-1.23943356686312,-1.25632160763596,-1.25566264459173
TMUB1,9,-1.25288084883534,-1.29652234808479,-1.19993757050875,-1.36685147215197,-1.10251928181977,-1.29883469306034,-1.16505482608511,-1.16706987476162,-1.09025924983228
SELM; SELENOM,4,-2.12449596969633,-1.94495674348978,-1.93808521721211,-1.97956261856629,-2.41268989723629,-2.1761765867788,-2.21083744815188,-1.96419287420827,-2.54106486345398
ELMOD2,7,-0.757793648732232,-1.01191645040017,-0.699398576098927,-0.84446856318605,-0.223708749019819,-0.644921511184974,-0.547162971416682,-0.764000433097163,-0.333530400844648
NR1D1,6,-1.58736199406579,-1.64526128289656,-1.50687878103976,-2.48446369023968,-2.18794030560944,-2.46614171185652,-1.79748632550092,-1.80507036886305,-1.49452227751695
C17orf80,8,-1.62569011272489,-1.81079985639032,-1.70996044856654,-1.47713000860874,-1.05254051770992,-1.45275233462934,-1.51185049073,-1.53994496253807,-1.21972815822068
DUSP5,6,-2.18045237567034,-2.2443506533205,-2.36579190913384,-1.40809596032936,-1.36615922597972,-1.26406927489967,-1.8178781143321,-1.65249670193187,-1.80114595189843
NDUFS7,6,-1.16222861705144,-1.40763645739977,-1.45012660517295,-1.09830580924267,-1.22634501296195,-1.23871370062277,-1.11562284122591,-1.28548387699392,-1.08324669703431
PCDH1,8,-2.06811349979881,-2.02386077088681,-2.15732764812491,-1.96467162845981,-2.28765951647259,-2.05110421257768,-1.92439843798314,-1.89210525884485,-2.08593980037541
WLS,6,-0.430100227889227,-0.428276223458809,-0.415140368902824,-0.332991697811053,-0.099193356538775,-0.406037877304156,-0.257076143057276,-0.364017279540608,-0.230712822156013
FAAH,8,-0.539533468975172,-0.761873831878994,-0.619472031147765,-0.559066344323803,-0.143974476306347,-0.52010454006375,-0.477787270378538,-0.504297887961117,-0.132787332766787
TP53I3,6,-0.517916417238329,-0.40950064559156,-0.466236796542411,-0.726251795577358,-1.14865500936456,-0.684476310219498,-0.554415926422262,-0.625035339775897,-1.03353014489204
TECPR2,6,-1.76236155241395,-1.90233340585627,-1.61143471208235,-1.84237314518386,-1.51856615288882,-1.84903177562082,-1.42639217380967,-1.64634884444289,-1.30125116570017
USMG5,12,-0.508080308012138,-0.632577206593352,-0.547345372546687,-0.293453394388232,-0.055467471525585,-0.438660975434413,-0.369597907772238,-0.461842478598507,0.0683258375652311
NUDT6,7,-1.34427717757624,-1.32932021373675,-1.25117143534767,-0.939256496028529,-1.66465765473226,-1.17824102076935,-1.24218680250958,-1.08578986730482,-1.76271838846652
GYLTL1B; LARGE2,6,-1.16289948199767,-1.37886275672254,-1.5121505105629,-1.36009058741852,-0.893245914551521,-1.27581049975237,-1.21827229498809,-1.19970806970026,-0.807799438130367
NDUFA12,7,-0.197190353639479,-0.198505373697973,-0.368179818712193,-0.0157047480694192,-0.682194135757781,-0.267728153454511,-0.562565555876043,-0.535203929546832,-0.871424647909024
DIAPH2,9,-0.983314369504792,-1.01021816292815,-0.96795574679425,-1.04854217943182,-0.7370595777525,-0.959493138735852,-0.771897949242391,-1.03873017256333,-0.588395214628498
NR4A1,6,-2.00660823368571,-1.90759296341647,-2.18092203229425,-1.10897157458347,-1.20799153456766,-0.986370867817565,-1.85216776326758,-1.74362226778861,-1.73033521461572
GPR180,6,-0.807804523175113,-1.01475137966941,-0.808667059520396,-0.628230289107629,-0.170383229265502,-0.71661994582322,-0.537407830341524,-0.659186578563963,-0.245088976397906
ZKSCAN4,5,-1.67364333594781,-1.79316996236853,-1.82115330338368,-1.50337646376246,-1.86370163893751,-1.55276406660427,-2.00744598874549,-1.94897978026176,-2.14987410612951
CHRAC1,8,-1.39539249330309,-1.26715523384994,-1.38339572760476,-1.44180349023666,-1.64865717603855,-1.38283906516196,-1.41625153431282,-1.49967237889817,-1.78180422959742
FUCA1,9,-0.417637130660959,-0.488871761502962,-0.286116027994211,-0.358592461592428,-0.331688018165309,-0.451503428153231,-0.332818058497478,-0.316467502104965,-0.434598459864894
SENP1,5,-1.98984644300155,-1.99446314631272,-2.11660918690986,-1.99810353291178,-1.76553474636298,-1.85122598903374,-1.98998677961072,-2.02670207568628,-1.95020176129314
NHEJ1,5,-1.58376424895718,-1.43927907920598,-1.30810760030052,-1.62868162496017,-1.86370163893751,-1.5852667062916,-1.5361402698199,-1.41188359080587,-1.89342950965606
LNX2,6,-1.16827766172424,-1.07975909618122,-1.10660663904722,-0.996355164641785,-1.31967432361723,-1.17000095053876,-1.15529145671688,-1.10814684802891,-1.51978903612738
GPR107,6,-1.02113213192849,-1.01418394798426,-1.03150999925069,-0.962963285997446,-1.12386582489999,-1.05869070704948,-0.992302502484946,-0.947719234055848,-1.15721895674267
GORAB,6,-1.66411427197241,-1.33002620594114,-1.69789602948761,-1.5625115878498,-2.028760885208,-1.56711935958134,-1.85216776326758,-1.64532674376897,-2.12418083244873
MDK,5,-1.79007693062577,-1.53208382832426,-1.42505016201126,-1.37970912773865,-0.879694488663354,-1.26187839362686,-1.26580390736981,-1.36654168095615,-0.770495739058244
NOL12,8,-0.962725100002457,-0.843691737947699,-0.815711218315437,-0.808742367302576,-0.668685656532363,-0.667460333203897,-0.715811816171724,-0.769001114155529,-0.767898627572205
PRUNE; PRUNE1,6,-0.633107584287369,-0.582506833614191,-0.589908535275059,-0.614308454610368,-0.84484261168619,-0.697741435550013,-0.772892911378992,-0.630587085458433,-0.834271649491559
PEX3,9,-0.912783981232848,-1.1622212563732,-0.890970246803821,-0.917586492390067,-0.411189434239999,-0.837566589127368,-0.642146116605208,-0.897571169558146,-0.436315749724713
MIEN1,9,0.245749193001267,0.363279934702907,0.23682409790273,-0.0485421794318164,-0.20311481429291,0.0413942185699625,-0.0487238092043878,0.193502209391049,-0.0637378811021971
CYTH2,5,-3.74518039265145,-3.79511823415805,-3.96193195916648,-3.72770149763291,-3.72862548074196,-3.86667964144025,-3.72348574405715,-3.76012296280908,-3.8171661724889
CERS2,9,-0.5645785984215,-0.680841262265657,-0.690904762579155,-0.5200263316632,-0.141173427995106,-0.465721407398808,-0.474950907918467,-0.638700681765794,0.113395094243156
EME1,6,-1.34961344008613,-1.06616817611676,-1.30887194206192,-1.10394256716997,-1.54136316286664,-1.10703211946451,-1.42326437845795,-1.18849826162507,-1.68389964162544
TNK1,6,-0.858524280782982,-1.02271894649726,-0.93041913110476,-0.856576638614008,-0.436530384022808,-0.993623644085731,-0.682242761825265,-0.895139318934481,-0.265093051658219
NTHL1,8,-1.87656845625274,-2.06088464818991,-1.95832972248629,-1.51417699536406,-1.27055361247949,-1.66215364089731,-1.67246174103268,-1.80849855671193,-1.13864685070625
ZFAND3,6,-1.6321783120872,-1.47163131141413,-1.47994421596301,-1.62147714037083,-1.98123251512542,-1.69724795340363,-1.6466986449676,-1.68783826126093,-1.88121515110183
TECR,14,0.683232272337714,0.76807288381843,0.718017233186828,0.796869101001349,1.09900928659227,0.831538836784166,0.852471943402801,0.783881415571706,1.1828338275111
COQ7,9,0.352646343257906,0.53419933793762,0.348892856575675,0.434683080994549,-0.00649927373584624,0.381481487912016,0.158309370947871,0.329940735538107,-0.075732643377
IP6K1,11,0.141747387618327,0.15429050642145,0.204515700176735,0.0961352682789443,0.06747298597252,0.126646352636444,0.162739215608683,0.137592600077133,0.0581163271034555
C10orf54; VSIR,7,-0.824159990449736,-0.687611312422106,-0.710970385633262,-0.846567029070048,-1.24426692095921,-0.883422905274823,-1.02097594965923,-0.70211463434843,-1.08217086175635
RFK,5,-0.983314369504792,-1.19850537369797,-0.995378442259622,-1.53602369766231,-1.62498434705418,-1.52185114444281,-1.21556427909982,-1.17663636507177,-1.40504026862996
MAGEA3; MAGEA6,6,-2.63310758428737,-2.56494846222989,-2.50425012247914,-1.5539138565582,-1.64954145129816,-1.48135480580303,-1.64943707358015,-1.44085258136763,-1.66767117983355
TMEM246,9,-1.3719335204791,-1.62432700930882,-1.43753390048341,-1.50254899311122,-1.08926133935264,-1.40523167720445,-1.31640496860665,-1.35898168964331,-0.993538169435148
FUT8,6,-1.51106681367311,-1.75569525694987,-1.5650418065979,-1.41664413801757,-1.01787256906527,-1.56531711694735,-1.3434951918775,-1.33818722412339,-1.08863794038176
CDK8,6,-1.57838439794653,-1.44385664531253,-1.67013196910608,-1.40113947464736,-1.36615922597972,-1.33062674120004,-1.59387300592668,-1.53709847353661,-1.51397464018312
INPP4A,6,-1.007812989531,-1.03763362050855,-1.02019961434566,-1.19659185513564,-0.885933179643111,-1.14758046806755,-0.881915106661628,-0.948979780261764,-0.757556683350746
PRCP,10,0.512023578559965,0.62131985134566,0.520270967129475,0.606359057139265,0.304626325054423,0.517795300186599,0.445797917058584,0.631351271727747,0.193533716168309
RPL38,22,1.68974978280017,1.57342362034169,1.65434731131061,1.55014368257668,1.85212613475593,1.5133251238535,1.7247104220027,1.57381434720566,1.93114322689994
ITGB1BP1,4,-1.40726659359138,-1.41286226662526,-1.42256632488543,-1.5625115878498,-1.76937425638935,-1.60364523560645,-1.66875301137872,-1.58039700627536,-1.82434377456195
R3HDM2,4,-2.69192381112497,-2.60198584155442,-2.44759925554986,-2.75306392975434,-3.09226382751416,-2.77426400721885,-2.73507371833236,-2.63311768607376,-2.9759471741297
CTTNBP2,5,-3.11927826042531,-2.9149887066623,-3.10860160830849,-2.92200516365707,-3.10191399754788,-3.0088517255256,-3.01920395962166,-3.01873869737587,-3.03301034843861
TRABD,8,-1.1763827113613,-1.28689517672061,-1.09931526333875,-1.04311737447392,-0.711903779868063,-0.934851144081827,-1.02808575480452,-1.1060361014331,-0.759275200577045
ABHD17A; FAM108A1,6,-2.0934690740757,-2.03878731512492,-1.94638681454185,-2.29918976393738,-1.98011975375834,-2.11821840843621,-1.99114417641639,-2.2493163306575,-2.04239545950289
TRPM4,6,-1.35114171887405,-1.52156202262246,-1.30429195395866,-1.25950606246489,-0.695373674945577,-1.17274241462429,-1.1276638536996,-1.2331017656201,-0.783114777794331
PYROXD1,6,-1.20166383021879,-1.31387515580931,-1.11193269970038,-1.42524326694377,-0.97623183406705,-1.463621719878,-1.17554243276679,-1.23771593279711,-1.06188095976719
OPLAH,6,-1.37115808641535,-1.47631285702859,-1.52808227414482,-1.53264105826766,-1.5454722372505,-1.5563395208281,-1.64305547373641,-1.63717590264811,-1.4057130105591
ARHGEF3,5,-4.54651989929128,-3.85889414459137,-4.61332182162661,-4.56337418580727,-4.38444457900747,-3.88005867124145,-4.01684468674774,-4.26964732894321,-4.21913676856662
KLHL13,8,-3.560595084503,-3.60882327160797,-3.70693487239811,-3.25392503020159,-3.4662141347498,-3.04105054791375,-3.94331565132577,-3.99510895099097,-4.00012698662482
FAM193A,7,-1.3473240531351,-1.29445396774356,-1.4705063913748,-1.44101058280209,-1.6310845465906,-1.42797734043565,-1.36059510139128,-1.39288912678501,-1.52343496943219
NDUFS4,11,0.156610912786023,0.161591482859109,0.0742782927957979,0.2266195755889,-0.151783822217196,0.171108040785901,0.0238300382786285,0.161444209431886,-0.212647432150028
SLC12A9,7,-1.03887918761136,-0.834145749514496,-0.886399327999123,-0.952190508185424,-0.722564707397419,-0.815977034854393,-0.731684267105177,-0.792569585293934,-0.682676154591638
ITM2B,7,-0.96740537999004,-1.1079364584841,-0.939268239042149,-1.12162132718126,-0.974568784844406,-1.09853604257451,-1.04181160226431,-1.0160939761203,-0.961038033098976
KCNK1,6,-1.55002584279281,-1.59602955749015,-1.43753390048341,-1.45935862437821,-1.35963282361185,-1.43289841982071,-1.26650441480813,-1.34232220844129,-1.23339746169179
FBRSL1,5,-1.85147747528991,-1.77767778621562,-1.89842901686032,-1.99577284574755,-2.15617559133435,-1.9918070288939,-1.98421368250777,-1.86329841078447,-2.11865537551879
PIEZO1,8,-1.52221399277515,-1.8991868505394,-1.52009440054392,-1.46096518917773,-0.918603345795077,-1.4644612282176,-1.37941476613245,-1.45869690336506,-0.874680772227299
SLC15A4,5,-0.75627422253503,-0.836651734235069,-0.889254454679812,-0.782893284065096,-0.836763094365773,-0.853973457091081,-0.941636471651174,-0.900007126305539,-0.870031412609158
GC,4,-2.44838558091698,-2.56827647994764,-2.35627959967814,-2.21952437697338,-2.59316206344684,-2.57616449918435,-2.54291349841532,-2.29667381152571,-2.71025096857239
GLRX,10,-1.40806168594597,-1.45459445701518,-1.5316466861887,-1.61252183513635,-2.14865500936456,-1.86335418078793,-1.73701412890179,-1.63311768607376,-2.25021507975206
C3orf38,6,-1.26867955868208,-1.24368535700209,-1.20847004510408,-1.35709588983904,-1.4763767535981,-1.32451685365236,-1.25464180108251,-1.1626758763166,-1.48028035494117
TSPAN6,5,-1.27591838491221,-1.50632073225918,-1.28010791919274,-1.19058200827406,-0.696743972697057,-1.14555941467952,-1.04181160226431,-1.07611658845344,-0.763580470978516
SYPL1,9,-0.31602137739169,-0.370486616586268,-0.227854644325101,-0.331888860421977,-0.147717687161004,-0.304460704509115,-0.0946343985905536,-0.218206833421064,-0.139206143227653
EMC4,6,-1.67939113255813,-2.12070644527721,-1.876733945761,-1.91979413634172,-1.45534924715828,-1.83051448426709,-1.71964367776275,-1.80051208690075,-1.33033364562378
APOBEC3C,7,-1.30302236386547,-1.6620524101264,-1.41185217365399,-1.32382704343175,-0.999154423122679,-1.45441922683198,-1.13084931545057,-1.32258148939169,-0.800261134304984
DCAF12,6,-1.95224965634389,-2.19592913186894,-1.9251356031779,-1.93757796757753,-0.955853668758497,-1.71812092918132,-2.13212547213784,-2.32585290811974,-1.68389964162544
STARD3,6,-1.53431575970415,-1.71547489736701,-1.57880370784238,-1.5208638904913,-1.19631498218757,-1.39159475849147,-1.42482742849263,-1.36233679590169,-1.21618345117727
TRADD,6,-1.67268759226206,-1.55666185104493,-1.52630336511439,-1.73740358558231,-1.86575529770548,-1.65159845882938,-1.69774818264354,-1.73598605692757,-1.89815501352355
MRPL55,7,-2.16155806391787,-2.05737301552495,-2.14226377567002,-2.19391772083732,-2.24694105525754,-2.07270374918384,-2.31278283504219,-2.44885522461018,-2.24178176531123
DCAKD,8,-0.231964151839719,-0.438517561615912,-0.190398472182061,-0.16253559535232,0.21029894250627,-0.097233383306877,-0.135960729268168,-0.179592708403181,0.288709850340478
DIP2C,5,-3.05809474397382,-3.46231355002009,-2.95952946895118,-3.0759764634659,-2.74365368997429,-3.13683408660356,-2.92993662152457,-2.8211387374907,-2.59682085336309
ZNF330,7,-0.409653186428262,-0.235725640033616,-0.433777423496913,-0.431529529791204,-1.17006597911779,-0.568923856428087,-0.801034145762861,-0.561956657152518,-1.01596129189047
FAM195B; MCRIP1,9,-2.27591838491221,-2.69714307459476,-2.38500677751074,-2.84656702907005,-2.69720102799658,-2.95831011690582,-2.55998701177427,-2.97186000495992,-2.55443012154003
MRPL32,7,-0.336688022564555,-0.430924412293683,-0.225687892917733,-0.367981373037988,-0.168797675703459,-0.219453703280369,-0.30448627862588,-0.301496194982549,-0.30438405518513
COA6,9,0.137666980332721,0.0208448447571818,-0.0881187608073937,-0.102061199755918,-0.181850947290688,-0.229051562038725,-0.2356564266716,-0.227354732230044,-0.150437768977422
OGFOD2,4,-2.40647193918358,-1.92775600273617,-2.20918336775935,-2.27073331788815,-3.00593295575374,-2.37650449937184,-3.07456018460402,-2.63109285059627,-3.10766754600882
